ID,Name,Concepticon_ID,Concepticon_Gloss,POS
1213_gudilub,Gudilub,,,"Noun, proper"
1214_gottlich,göttlich,,,Adjective
1216_priestertum,Priestertum,,,"Noun, common, masculine"
1217_priesterseindespriesteramtspflegen,"Priester sein, des Priesteramts pflegen",,,Verb
1218_gold,Gold,,,"Noun, common, neuter"
1219_golden,golden,,,Adjective
1221_mannlichengeschlechts,männlichen Geschlechts,,,Adjective
1222_mannchen,Männchen,,,"Noun, common, neuter"
1223_krebsgeschwur,Krebsgeschwür,,,"Noun, common, neuter"
1224_verschuttetwerden,verschüttet werden,,,Verb
1225_gotenvolk,Gotenvolk,,,"Noun, common, feminine"
1226_gott,Gott,,,"Noun, common, masculine"
1227_habenbesitzen,"haben, besitzen",,,Verb
1228_sicheinersacheenthalten,sich einer Sache enthalten,,,Verb
1230_sichnahern,sich nähern,,,Verb
1233_aufheben,aufheben,,,Verb
1234_heben,heben,,,Verb
1235_erwidernantworten,"erwidern, antworten",,,Verb
1236_herabnehmen,herabnehmen,,,Verb
1238_erhebenwegnehmen,"erheben, wegnehmen",,,Verb
1241_sichheftenhangenan,"sich heften, hängen an",,,Verb
1242_zusammenheftenverbinden,"zusammenheften, verbinden",,,Verb
1243_anhangen,anhangen,,,Verb
1244_behaftetmit,behaftet mit,,,Adjective
1245_hangeninderschwebelassen,"hängen, in der Schwebe lassen",,,Verb
1246_hinabhangenhinablassen,"hinabhängen, hinablassen",,,Verb
1247_sicherhangen,sich erhängen,,,Verb
1248_hangen,hangen,,,Verb
1249_haibraius,Haibraius,,,"Noun, proper"
1253_einaugig,einäugig,,,Adjective
1255_haileisaius,Haileisaius,,,"Noun, proper"
1256_einenheilen,einen  heilen,,,Verb
1258_hergestelltwerden,hergestellt werden,,,Verb
1259_heilgesund,"heil, gesund",,,Adjective
1260_grundbesitz,Grundbesitz,,,"Noun, common, neuter"
1261_stadt,Stadt,,,"Noun, common, feminine"
1262_parteien,Parteien,,,"Noun, common"
1263_herde,Herde,,,"Noun, common, feminine"
1264_hirt,Hirt,,,"Noun, common, masculine"
1265_hairmaugaineis,Hairmaugaineis,,,"Noun, proper"
1267_herz,Herz,,,"Noun, common, neuter"
1268_eingeweideherz,"Eingeweide, Herz",,,"Noun, common"
1269_schwert,Schwert,,,"Noun, common, masculine"
1270_fakkeln,Fakkeln,,,"Noun, common"
1271_heiennennen,"heißen, nennen",,,Verb
1272_anrufen,anrufen,,,Verb
1274_herzurufen,herzurufen,,,Verb
1275_verheien,verheißen,,,Verb
1276_zusammenrufen,zusammenrufen,,,Verb
1277_zuvorverheien,zuvor verheißen,,,Verb
1278_herausfordern,herausfordern,,,Verb
1279_gehei,Geheiß,,,"Noun, common, feminine"
1280_heidesteppe,"Heide, Steppe",,,"Noun, common, feminine"
1282_heidin,Heidin,,,"Noun, common, feminine"
1283_mantel,Mantel,,,"Noun, common, masculine"
1284_halfteseite,"Hälfte, Seite",,,"Noun, common, feminine"
1285_halb,halb,,,Adjective
1286_hutenweiden,"hüten, weiden",,,Verb
1287_mehr,mehr,,,Adverb
1288_kaumjekaum,"kaum je, kaum",,,Adverb
1289_holle,Hölle,,,"Noun, common, feminine"
1290_leerumsonstdurftigarmselig,"leer, umsonst; dürftig, armselig",,,Adjective
1291_fels,Fels,,,"Noun, common, masculine"
1292_hals,Hals,,,"Noun, common, masculine"
1293_halsnacken,"Hals, Nacken",,,"Noun, common, masculine"
1294_lahm,lahm,,,Adjective
1295_verstummelt,verstümmelt,,,Adjective
1296_diebekleidungablegenausziehn,"die Bekleidung ablegen, ausziehn",,,Verb
1297_diebekleidunganlegenanziehn,"die Bekleidung anlegen, anziehn",,,Verb
1298_sicheinersacheentkleiden,sich einer Sache entkleiden,,,Verb
1299_sichbekleidenmit,sich bekleiden mit,,,Verb
1300_uberziehnsichmitetwasuberkleiden,"überziehn, sich mit etwas überkleiden",,,Verb
1301_hahn,Hahn,,,"Noun, common, masculine"
1303_weiseklug,"weise, klug",,,Adjective
1304_hand,Hand,,,"Noun, common, feminine"
1305_mitderhandgemacht,mit der Hand gemacht,,,Adjective
1306_scharmanipelkohorte,Schar; Manipel; Kohorte,,,"Noun, common, feminine"
1307_verharten,verhärten,,,Verb
1308_hartherzigkeit,Hartherzigkeit,,,"Noun, common, feminine"
1309_hartstreng,"hart, streng",,,Adjective
1310_heer,Heer,,,"Noun, common, masculine"
1312_hazorn,"Haß, Zorn",,,"Noun, common, neuter"
1313_zurnen,zürnen,,,Verb
1314_hassen,hassen,,,Verb
1315_haupt,Haupt,,,"Noun, common, neuter"
1317_preisehre,"Preis, Ehre",,,"Noun, common, feminine"
1318_hochmut,Hochmut,,,"Noun, common, feminine"
1320_hochstehohe,höchste Höhe,,,"Noun, common, neuter"
1321_hohe,Höhe,,,"Noun, common, feminine"
1322_hochmachenpreisen,hoch machen; preisen,,,Verb
1323_verblenden,verblenden,,,Verb
1324_erhohn,erhöhn,,,Verb
1326_hoch,hoch,,,Adjective
1327_derhochste,der Höchste ,,,"Adjective, Superlative"
1328_hauhaba,hauhaba,,,Adverb
1329_hoher,höher,,,"Adverb, Comparative"
1330_hochmutigverblendet,"hochmütig, verblendet",,,Adjective
1331_erniedrigungdemut,Erniedrigung; Demut,,,"Noun, common, feminine"
1332_demut,Demut,,,"Noun, common, feminine"
1336_tur, Tür,,,"Noun, common, feminine"
1337_kohle,Kohle,,,"Noun, common, neuter"
1338_dashornformiggebogenejohannisbrot,das hornförmig gebogene Johannisbrot,,,"Noun, common, neuter"
1339_hornist,Hornist,,,"Noun, common, masculine"
1340_dashornblasen,das Horn blasen,,,Verb
1344_dasgehorbekommen,das Gehör bekommen,,,Verb
1345_gehorchen,gehorchen,,,Verb
1346_horen,hören,,,Verb
1347_heu,Heu,,,"Noun, common, neuter"
1348_lobloblied,"Lob, Loblied",,,"Noun, common, feminine"
1349_lobenpreisenwegen,"loben, preisen wegen",,,Verb
1350_fieber,Fieber,,,"Noun, common, feminine"
1351_hausherr,Hausherr,,,"Noun, common, masculine"
1352_helei,helei,,,Foreign word
1354_helias,Helias,,,"Noun, proper"
1355_her,Her,,,"Noun, proper"
1356_hierher,"hier, her",,,"Adverb, locative"
1357_herodes,Herodes,,,"Noun, proper"
1358_herodia,Herodia,,,"Noun, proper"
1360_kammer,Kammer,,,"Noun, common, feminine"
1361_dieser,dieser,,,"Pronoun, demonstrative"
1362_hierher,hierher,,,"Adverb, directional"
1363_helm,Helm,,,"Noun, common, masculine"
1364_einemhelfen,einem helfen,,,Verb
1366_vonhimmlischerabkunft,von himmlischer Abkunft,,,Adjective
1367_himmel,Himmel,,,"Noun, common, masculine"
1369_hinterjenseits,"hinter, jenseits",,,Unassigned
1370_hinterjenseits,"hinter, jenseits",,,"Preposition, +AD"
1371_hinterlistig,hinterlistig,,,Adjective
1372_hinterlist,Hinterlist,,,"Noun, common, feminine"
1373_derhinterste,der hinterste,,,"Adjective, Superlative"
1374_gefangennehmen,gefangen nehmen,,,Verb
1375_mitgefangennehmen,mitgefangen nehmen,,,Verb
1376_erbeuten,erbeuten,,,Verb
1377_kommherhierher,"komm her, hierher",,,Unassigned
1378_dieser,dieser,,,<none>
1379_wehklagenklageliedersingen,"wehklagen, Klagelieder singen",,,Verb
1380_haufemenge,"Haufe, Menge",,,"Noun, common, masculine"
1381_gestaltaussehn,"Gestalt, Aussehn",,,"Noun, common, neuter"
1382_lachen,lachen,,,Verb
1383_verlachen,verlachen,,,Verb
1384_brotbrotbissen,Brot; Brotbissen,,,"Noun, common, masculine"
1385_hugel,Hügel,,,"Noun, common"
1386_grab,Grab,,,"Noun, common, neuter"
1387_graber,Gräber,,,"Noun, common, feminine"
1389_heiter,heiter,,,Adjective
1390_sorgenfreier,sorgenfreier,,,"Adjective, Comparative"
1391_heiterkeit,Heiterkeit,,,"Noun, common, feminine"
1392_beladen,beladen,,,Verb
1393_aufspringensichaufmachen,"aufspringen, sich aufmachen",,,Verb
1394_losanteilerbschaft,"Los; Anteil, Erbschaft",,,"Noun, common, masculine"
1395_sichannehmen,sich annehmen,,,Verb
1396_link,link,,,"Adjective, Comparative"
1397_zelthutte,"Zelt, Hütte",,,"Noun, common, feminine"
1398_einzeltubermiraufschlage,ein Zelt über mir aufschlage,,,Verb
1399_daszeltaufschlagenlaubhuttenfest,"das Zeltaufschlagen, Laubhüttenfest",,,"Noun, common, feminine"
1402_huttenzelte,"Hütten, Zelte",,,"Noun, common"
1403_gehor,Gehör,,,"Noun, common, masculine"
1404_auflachenmachen,auflachen machen,,,Verb
1406_lauterkeit,Lauterkeit,,,"Noun, common, feminine"
1407_lauterrein,"lauter, rein",,,Adjective
1408_erniedrigungdemut,"Erniedrigung, Demut",,,"Noun, common, feminine"
1409_niedrigmachen,niedrig machen,,,Verb
1410_niederlegen,niederlegen,,,Verb
1411_erniedrigen,erniedrigen,,,Verb
1412_einenunterwerfenunter,einen unterwerfen unter ,,,Verb
1413_niedrigdemutig,"niedrig, demütig",,,Adjective
1414_weichweichlich,"weich, weichlich",,,Adjective
1415_sichneigen,sich neigen,,,Verb
1416_sichniederbeugen,sich niederbeugen,,,Verb
1417_sichbetruben,sich betrüben,,,Verb
1420_spitzerpfahl,spitzer Pfahl,,,"Noun, common, feminine"
1421_pflug,Pflug,,,"Noun, common, masculine"
1422_durchbetrugschadigenschikanieren,"durch Betrug schädigen, schikanieren",,,Verb
1423_ubervorteilen,übervorteilen,,,Verb
1424_ehebruchhurerei,Ehebruch; Hurerei,,,"Noun, common, masculine"
1425_hurenehebruchtreiben,"huren, Ehebruch treiben",,,Verb
1426_ehebruchbegehn,Ehebruch begehn,,,Verb
1427_hurerehebrecher,"Hurer, Ehebrecher",,,"Noun, common, masculine"
1428_reinheitwohlauchreinigung,"Reinheit, wohl auch Reinigung",,,"Noun, common, feminine"
1430_reinenherzens,reinen Herzens,,,Adjective
1432_etwasverunreinigendestilgen,etwas Verunreinigendes tilgen,,,Verb
1433_reinigen,reinigen,,,Verb
1434_ausfegen,ausfegen,,,Verb
1435_reinehrbar,"rein, ehrbar",,,Adjective
1436_turteltaube,Turteltaube,,,"Noun, common, feminine"
1438_kreuzigen,kreuzigen,,,Verb
1440_abschutteln,abschütteln,,,Verb
1443_rufgeschrei,"Ruf, Geschrei",,,"Noun, common, masculine"
1444_dachhaus,"Dach, Haus",,,"Noun, common, neuter"
1445_siegreich,siegreich,,,Adjective
1446_stab,Stab,,,"Noun, common, feminine"
1447_krahen,krähen,,,Verb
1448_daskrahen,das Krähen,,,"Noun, common"
1449_nachforschen,nachforschen,,,Verb
1450_hungern,hungern,,,Verb
1451_denkenmeinen,"denken, meinen",,,Verb
1452_bezaubern,bezaubern,,,Verb
1454_sichvornehmen,sich vornehmen,,,Verb
1455_sichuberheben,sich überheben,,,Verb
1456_verstand,Verstand,,,"Noun, common, masculine"
1457_landgutfeld,"Landgut, Feld",,,"Noun, common, neuter"
1458_haufensammeln,"häufen, sammeln",,,Verb
1459_hungerhungersnot,"Hunger, Hungersnot",,,"Noun, common, masculine"
1460_hulle,Hülle,,,"Noun, common, neuter"
1461_hullenverhullen,"hüllen, verhüllen",,,Verb
1462_enthullen,enthüllen,,,Verb
1464_verhullen,verhüllen,,,Verb
1465_aushohlen,aushöhlen,,,Verb
1466_hold,hold,,,Adjective
1467_hohle,Höhle,,,"Noun, common, feminine"
1468_hun,-hun,,,"Particle, enclitic"
1469_hunderte,Hunderte,,,"Numeral, cardinal"
1470_centurio,Centurio,,,"Noun, common, masculine"
1471_hund,Hund,,,"Noun, common, masculine"
1472_opfer,Opfer,,,"Noun, common, neuter"
1473_opferstattealtar,"Opferstätte, Altar",,,"Noun, common, masculine"
1475_fangbeute,"Fang, Beute",,,"Noun, common, masculine"
1476_hufte,Hüfte,,,"Noun, common, masculine"
1477_hortschatz,"Hort, Schatz",,,"Noun, common, neuter"
1478_schatzesammeln,Schätze sammeln,,,Verb
1479_hwmainaius,Hwmainaius,,,"Noun, proper"
1480_hwssopon,hwssopon,,,"Noun, common"
1481_wohin,wohin,,,<none>
1485_umdrangen,umdrängen,,,Verb
1486_schadel,Schädel,,,"Noun, common, feminine"
1487_weizen,Weizen,,,"Noun, common, masculine"
1489_wann,wann,,,Adverb
1490_jemals,jemals,,,Adverb
1491_erstickenausloschen,"ersticken, auslöschen",,,Verb
1492_erstickenerloschen,"ersticken, erlöschen",,,Verb
1494_wandeln,wandeln,,,Verb
1497_wer,wer,,,"Pronoun, interrogative"
1498_jemand,jemand,,,"Pronoun, indefinite"
1499_scharfstreng,"scharf, streng",,,"Adverb, manner"
1500_scharfestrenge,"Schärfe, Strenge",,,"Noun, common, feminine"
1501_gaatjan,[gaƕatjan],,,Verb
1502_wohin,wohin,,,"Adverb, directional"
1503_wervonbeiden,wer von beiden,,,"Pronoun, interrogative"
1504_jedervonbeiden,jeder von beiden,,,"Pronoun, indefinite"
1505_schaumen,schäumen,,,Verb
1506_schaum,Schaum,,,"Noun, common, feminine"
1507_woher,woher,,,"Adverb, directional"
1508_jeder,jeder,,,"Pronoun, indefinite"
1509_wemmitwemwomit,"wem, mit wem, womit",,,Adverb
1510_jedenfallsnur,"jedenfalls, nur",,,Unassigned
1511_weilezeitstunde,"Weile, Zeit, Stunde",,,"Noun, common, feminine"
1512_nureinezeitlangdauerndverganglich,"nur eine Zeitlang dauernd, vergänglich",,,Adjective
1514_beruhigenerquicken,"beruhigen, erquicken",,,Verb
1515_zurruhekommenaufhoren,"zur Ruhe kommen, aufhören",,,Verb
1516_nichteinestundelang,nicht eine Stunde lang,,,Unassigned
1517_weien,weißen,,,Verb
1518_wei,weiß,,,Adjective
1519_wiegro,wie groß,,,Adjective
1521_totenkistesarg,"Totenkiste, Sarg",,,"Noun, common, feminine"
1522_dasruhmenderruhm,"Das Rühmen, der Ruhm",,,"Noun, common, feminine"
1523_jeder,jeder,,,<none>
1524_sicheinersacheruhmen,sich einer Sache rühmen,,,Verb
1525_drohung,Drohung,,,"Noun, common, feminine"
1526_drohen,drohen,,,Verb
1527_einenbedrohn,einen bedrohn,,,Verb
1528_iaeirus,Iaeirus,,,"Noun, proper"
1531_iericho,Iericho,,,"Noun, proper"
1532_iairusalem,Iairusalem,,,"Noun, proper"
1533_iairusaulwma,Iairusaulwma,,,"Noun, proper"
1534_iairusaulwmeis,Iairusaulwmeis,,,"Noun, common"
1535_iairusaulwmeite,Iairusaulwmeite,,,"Noun, proper"
1536_iaissaizis,Iaissaizis,,,"Noun, proper"
1537_iakob,Iakob,,,"Noun, proper"
1538_iakobus,Iakobus,,,"Noun, proper"
1539_iaredis,Iaredis,,,"Noun, proper"
1540_iareim,Iareim,,,"Noun, proper"
1541_iasson,Iasson,,,"Noun, proper"
1544_berglehne,Berglehne,,,"Noun, common"
1546_gleichenkorpers,gleichen Körpers,,,Adjective
1547_gleichschon,gleichschön,,,Adjective
1549_gleichheit,Gleichheit,,,"Noun, common, masculine"
1550_gleichmachen,gleich machen,,,Verb
1551_ebenflach,"eben, flach",,,Adjective
1552_ruckwartsgewandt,rückwärts gewandt,,,Adjective
1553_iddja,iddja,,,<none>
1554_bue,Buße,,,"Noun, common, feminine"
1555_reueempfinden,Reue empfinden,,,Verb
1556_bereuenbuetun,"bereuen, Buße tun",,,Verb
1557_idumaia,Idumaia,,,"Noun, proper"
1558_schmachschimpf,"Schmach, Schimpf",,,"Noun, common, neuter"
1560_iesus,Iesus,,,"Noun, proper"
1561_amfolgendentage,am folgenden Tage,,,"Adjective, Comparative"
1562_euchbeidengehorig,euch beiden gehörig,,,"Pronoun, possesive"
1563_igqis,igqis,,,"Pronoun, personal"
1564_ich,ich,,,"Pronoun, personal"
1565_derich,der ich,,,"Pronoun, personal, relative"
1566_inaufanunter,"in, auf, an, unter",,,"Preposition, +ADG"
1567_besonnenheitselbstbeherrschung,"Besonnenheit, Selbstbeherrschung",,,"Noun, common, feminine"
1568_verstandig,verständig,,,Adjective
1569_hausgenosse,Hausgenosse,,,"Noun, common, masculine"
1570_entschuldigung,Entschuldigung,,,"Noun, common, feminine"
1571_schwanger,schwanger,,,"Noun, common, feminine"
1572_stammesgenosselandsmann,"Stammesgenosse, Landsmann",,,"Noun, common, masculine"
1573_vertauschung,Vertauschung,,,"Noun, common, feminine"
1574_hinein,hinein,,,"Adverb, directional"
1575_inneninnerhalb,"innen, innerhalb",,,"Adverb, locative"
1576_zumhausegehorighausgenosse,"zum Hause gehörig, Hausgenosse",,,Adjective
1578_eingangeintritt,"Eingang, Eintritt",,,"Noun, common, feminine"
1579_voninnen,von innen,,,"Adverb, directional"
1580_erneuerung,Erneuerung,,,"Noun, common, feminine"
1581_derinnere,der innere,,,"Adjective, Comparative"
1582_erzahlungaussagezeugnis,"Erzählung, Aussage, Zeugnis",,,"Noun, common, feminine"
1583_ohneauer,"ohne, außer",,,"Preposition, +A"
1584_inaufanunter,"in, auf, an, unter",,,<none>
1585_ungerechtigkeit,Ungerechtigkeit,,,"Noun, common, feminine"
1586_ungerecht,ungerecht,,,Adjective
1587_innerhalbdesgesetzesstehend,innerhalb des Gesetzes stehend,,,Adjective
1588_ioanan,Ioanan,,,"Noun, proper"
1589_ioda,Ioda,,,"Noun, proper"
1591_iohanna,Iohanna,,,"Noun, proper"
1592_iohannes,Iohannes,,,"Noun, proper"
1593_iora,Iora,,,"Noun, proper"
1594_ioreim,Ioreim,,,"Noun, proper"
1595_iosef,Iosef,,,"Noun, proper"
1596_iosezis,Iosezis,,,"Noun, proper"
1597_erder,"er, der",,,"Pronoun, personal"
1598_isak,Isak,,,"Noun, proper"
1599_iskariotes,Iskariotes,,,"Noun, proper"
1600_israel,Israel,,,"Noun, proper"
1601_israeleites,Israeleites,,,"Noun, proper"
1604_ituraia,Ituraia,,,"Noun, proper"
1605_aber,aber,,,Conjunction
1606_iudaia,Iudaia,,,"Noun, proper"
1607_iudaialand,Iudaialand,,,"Noun, common, neuter"
1608_iudaius,Iudaius,,,"Noun, proper"
1610_aufjudischeweise,auf jüdische Weise,,,Adverb
1611_judischleben,jüdisch leben,,,Verb
1612_iudas,Iudas,,,"Noun, proper"
1613_haufe,Haufe,,,"Noun, common, feminine"
1614_aufwarts,aufwärts,,,"Adverb, directional"
1615_oben,oben,,,"Adverb, locative"
1616_vonoben,von oben,,,Adverb
1617_vonobenher,von oben her,,,"Adverb, directional"
1618_iuse,Iuse,,,<none>
1619_erholung,Erholung,,,"Noun, common, feminine"
1620_vorzuglicher,vorzüglicher,,,"Adjective, Comparative"
1621_izei,izei,,,Unassigned
1622_ize,ize,,,<none>
1623_euer,euer,,,"Pronoun, possesive"
1625_ja,ja,,,Unassigned
1627_jaeirus,Jaeirus,,,<none>
1628_undundzwarauch,"und, und zwar, auch",,,Unassigned
1629_jawahrlichfurwahr,"ja, wahrlich, fürwahr",,,Unassigned
1630_anjenemortdort,"an jenem Ort, dort",,,"Adverb, locative"
1632_dorthin,dorthin,,,"Adverb, directional"
1633_dorthingewandt,dorthin gewandt,,,Adjective
1634_jener,jener,,,"Pronoun, demonstrative"
1635_dorther,dorther,,,"Adverb, directional"
1637_janna,Janna,,,"Noun, proper"
1638_jannes,Jannes,,,"Noun, proper"
1639_undwenn,und wenn,,,Conjunction
1640_ob,ob,,,Unassigned
1641_jaurdanau,Jaurdanau,,,<none>
1642_jahr,Jahr,,,"Noun, common, neuter"
1643_zornausbruchestreitereien,Zornausbrüche; Streitereien,,,"Noun, common, feminine"
1644_kampfenobsiegen,kämpfen; obsiegen,,,Verb
1645_besiegen,besiegen,,,Verb
1646_julmonat,Julmonat,,,Unassigned
1647_jota,jota,,,"Noun, common, masculine"
1648_schon,schon,,,"Adverb, temporal"
1649_judisch,jüdisch,,,Adjective
1650_judaius,Judaius,,,<none>
1651_judas,Judas,,,<none>
1652_jungjugendlich,jung; jugendlich,,,Adjective
1653_gespann,Gespann,,,"Noun, common, neuter"
1654_joch,Joch,,,"Noun, common, feminine"
1655_jugend,Jugend,,,"Noun, common, feminine"
1656_ihr,ihr,,,"Pronoun, personal"
1657_justus,Justus,,,"Noun, proper"
1658_schon,schon,,,Adverb
1659_juzei,jūzei,,,"Pronoun, personal, relative"
1660_kaballarja,Kaballarja,,,"Noun, proper"
1661_kaeinan,Kaeinan,,,"Noun, proper"
1662_kafarnaum,Kafarnaum,,,"Noun, proper"
1663_kaidmeiel,Kaidmeiel,,,"Noun, proper"
1664_kaidron,Kaidron,,,"Noun, proper"
1665_kaiser,Kaiser,,,"Noun, common, masculine"
1666_censussteuer,"Census, Steuer",,,"Noun, common, neuter"
1667_kaisaria,Kaisaria,,,"Noun, proper"
1668_kajafa,Kajafa,,,"Noun, proper"
1669_kalbe,Kalbe ,,,"Noun, common, feminine"
1670_kalt,kalt,,,Adjective
1671_hurerei,Hurerei,,,"Noun, common, masculine"
1672_hure,Hure,,,"Noun, common, feminine"
1674_kennenwissen,"kennen, wissen",,,<none>
1675_einemkundtun,einem  kund tun,,,Verb
1678_dashaarabschneiden,das Haar abschneiden,,,Verb
1679_sorge,Sorge,,,"Noun, common, feminine"
1680_kareiaiareim,[Kareiaþiareim],,,"Noun, proper"
1681_kerker,Kerker,,,"Noun, common, feminine"
1682_sichkummern,sich kümmern,,,Verb
1683_besorgen,besorgen,,,Verb
1684_karpus,Karpus,,,"Noun, proper"
1685_gefa,Gefäß,,,"Noun, common, neuter"
1686_topfer,Töpfer,,,"Noun, common, masculine"
1687_kessel,Kessel,,,"Noun, common, masculine"
1688_denkolossern,den Kolossern,,,"Noun, proper"
1689_ohrfeigen,ohrfeigen,,,Verb
1690_geschaftemachenhandeltreiben,"Geschäfte machen, Handel treiben",,,Verb
1691_kaurazein,Kaurazein,,,"Noun, proper"
1692_gabefrommestiftung,"Gabe, fromme Stiftung",,,Foreign word
1693_tempelschatz,Tempelschatz,,,"Noun, common"
1694_schwerefulle,"Schwere, Fülle",,,"Noun, common, feminine"
1695_kaurinius,Kaurinþius,,,"Noun, proper"
1696_kaurinon,Kaurinþon,,,"Noun, proper"
1697_last,Last,,,"Noun, common, feminine"
1698_druckenbelastigen,"drücken, belästigen",,,Verb
1699_beschweren,beschweren,,,Verb
1700_mitbelastetmit,mitbelastet mit,,,Verb
1701_schwerlastig,"schwer, lästig",,,Adjective
1702_getreide,Getreide,,,"Noun, common, neuter"
1703_korn,Korn,,,"Noun, common, neuter"
1704_kostenkennenlernen,"kosten, kennen lernen",,,Verb
1706_kawtsjo,kawtsjo,,,Foreign word
1707_kefas,Kefas,,,"Noun, proper"
1708_keimen,keimen,,,Verb
1709_hervorkeimen,hervorkeimen,,,Verb
1710_mithervorkeimen,mithervorkeimen,,,Verb
1711_turmspeisesaalimobergeschoss,Turm; Speisesaal im Obergeschoss,,,"Noun, common, neuter"
1713_mutterleib,Mutterleib,,,"Noun, common, feminine"
1714_statthalter,Statthalter,,,"Noun, common, masculine"
1715_wange,Wange,,,"Noun, common, feminine"
1716_heller,Heller,,,"Noun, common, masculine"
1717_etwasprufen,etwas  prüfen,,,Verb
1719_erproben,erproben,,,Verb
1720_klemaintau,Klemaintau,,,"Noun, proper"
1721_klaimaintau,Klaimaintau,,,<none>
1722_gellen,gellen,,,Verb
1723_becken,Becken,,,"Noun, common, feminine"
1724_knie,Knie,,,"Noun, common, neuter"
1725_geschlecht,Geschlecht,,,"Noun, common, feminine"
1726_niederfallen,niederfallen,,,Verb
1727_kosam,Kosam,,,"Noun, proper"
1728_grieche,Grieche ,,,"Noun, common, masculine"
1729_kreskus,[Kreskus],,,"Noun, proper"
1730_kretai,Kretai,,,"Noun, proper"
1731_kretes,Kretes,,,"Noun, proper"
1732_krispus,Krispus,,,"Noun, proper"
1733_knirschen,knirschen,,,Verb
1734_zerbrechenzerschellen,"zerbrechen, zerschellen",,,Verb
1735_knirschen,Knirschen,,,"Noun, common"
1736_tischgesellschaftgruppe,"Tischgesellschaft, Gruppe",,,"Noun, common, masculine"
1737_einenkussen,einen küssen,,,Verb
1738_mitkussenbedecken,mit Küssen bedecken,,,Verb
1739_sichniederlegenzutischelegen,"sich niederlegen, zu Tische legen",,,Verb
1740_kumei,kumei,,,Foreign word
1741_fessel,Fessel,,,"Noun, common, feminine"
1742_geschlechtstamm,"Geschlecht, Stamm",,,"Noun, common, neuter"
1743_kennenwissen,"kennen, wissen",,,Verb
1744_verachten,verachten,,,Verb
1745_sichunterordnengehorchen,"sich unterordnen, gehorchen",,,Verb
1746_kunnan,-kunnan,,,Verb
1748_gewahren,gewähren,,,Verb
1749_kennenlernenerfahren,"kennen lernen, erfahren",,,Verb
1750_erkennen,erkennen,,,Verb
1751_kundekenntnis,"Kunde, Kenntnis",,,"Noun, common, neuter"
1752_kundbekannt,"kund, bekannt",,,Adjective
1753_kusa,Kusa,,,"Noun, proper"
1754_kustanteinus,Kustanteinus,,,"Noun, proper"
1755_prufung,Prüfung,,,"Noun, common, masculine"
1756_quirinius,Quirinius,,,"Noun, proper"
1757_einwohnervonkyrene,Einwohner von Kyrene,,,"Noun, proper"
1758_langmut,Langmut,,,"Noun, common, feminine"
1759_lange,Länge,,,"Noun, common, feminine"
1760_lang,lang,,,Adjective
1761_legenauflegenhinlegen,"legen, auflegen, hinlegen",,,Verb
1762_etwasablegen,etwas ablegen,,,Verb
1763_einemauflegen,einem  auflegen,,,Verb
1764_hinlegenauflegen,"hinlegen, auflegen",,,Verb
1766_hinlegen,hinlegen,,,Verb
1767_uberdecken,überdecken,,,Verb
1768_uslagjan,us-lagjan,,,Verb
1771_uberbleibsel,Überbleibsel,,,"Noun, common, feminine"
1772_ubriglassen,übrig lassen,,,Verb
1773_bleiben,bleiben,,,<none>
1774_legion,Legion,,,Foreign word
1776_hupfenspringen,"hüpfen, springen",,,Verb
1777_einenverspotten,einen  verspotten,,,Verb
1778_tanz,Tanz,,,"Noun, common, masculine"
1779_leseabschnitt,Leseabschnitt,,,Foreign word
1780_wei, weiß,,,Verb
1781_lehrer,Lehrer,,,"Noun, common, masculine"
1782_zumlehrenbefahigt,zum Lehren befähigt,,,Adjective
1783_lehre,Lehre,,,"Noun, common, feminine"
1785_lehren,lehren,,,Verb
1786_belehren,belehren,,,Verb
1787_einemfolgennachstreben,"einem folgen, nachstreben",,,Verb
1788_einemnachfolgennachstrebennachgehn,"einem nachfolgen, nachstreben; nachgehn ",,,Verb
1789_gastfreundschaftpflegend,Gastfreundschaft pflegend,,,Verb
1790_spur,Spur,,,"Noun, common, masculine"
1791_laiwweis,Laiwweis,,,"Noun, proper"
1792_laiwweiteis,Laiwweiteis,,,"Noun, common"
1793_lamaik,Lamaik,,,"Noun, proper"
1794_lammschaf,"Lamm, Schaf",,,"Noun, common, neuter"
1795_landgegend,Land; Gegend,,,"Noun, common, neuter"
1796_schwach,schwach,,,Adjective
1797_lassigkeit,Lässigkeit,,,"Noun, common, feminine"
1798_aufhalten,aufhalten,,,Verb
1799_verhindernihrbekommtkeinegelegenheit,verhindern; ihr bekommt keine Gelegenheit,,,Verb
1800_verhindern,verhindern,,,Verb
1801_lassigfaul,"lässig, faul",,,Adjective
1802_gern,gern,,,Adverb
1803_laden,laden,,,Verb
1804_berufen,berufen,,,Verb
1805_zusammenberufeneinladen,"zusammenberufen, einladen",,,Verb
1806_einladungberufung,"Einladung, Berufung",,,"Noun, common, feminine"
1808_glauben,glauben,,,Verb
1809_einemerlauben,einem erlauben,,,Verb
1811_gestalt,Gestalt,,,"Noun, common, feminine"
1812_laubblatt,"Laub, Blatt",,,"Noun, common, masculine"
1813_leugnen,leugnen,,,Verb
1814_verborgenbleiben,verborgen bleiben,,,Verb
1815_blitzen,blitzen,,,Verb
1816_blitz,Blitz,,,"Noun, common, feminine"
1817_lauidjai,Lauidjai,,,"Noun, proper"
1818_lohn,Lohn,,,"Noun, common, neuter"
